"Title","Date","Rating","Content"
"Old wine in a new bottle kinda movie..disappointing and below average.","17 January 2010","8","I just managed to catch this movie on TV today and I must say that I have never seen a more disappointing and old wine in a new bottle kinda movie. Lets face it, its a complete blend of Dil Chahta Hai, Rang De Basanti, Munnabhai MBBS..and other lesser known college dramas. The message is way too out-and-out..it could've been subtle, lined with situations carefully and intelligently weaved into the plot. 40 plus actors playing college kids is blasphemous! Stereotypical character development, average acting, old timer jokes..it just doesn't fit. The movie couldn't raise my interest even a bit. And I'd make a special mention of the wedding scene, reminded me of Aamir's Dil Hai Ke Manta Nahi. Its just one of those typical Bollywood mix 'n' match flicks with absolutely no soul. I really don't understand the hype and hoopla about it. Below average."
"My favorite movie of all time","20 September 2015","8","This is the kind of movie that you can watch over and over again, yet feel like you've never watched it before. The use of comedic flavor and serious drama complement each other perfectly to develop the central theme of the movie (which applies to a lot of people studying in countries where rote memorization is the primary approach used to study). Omi Vaidya is the actor that I felt really stood out in this movie. Aamir Khan and the rest of the core actors did a wonderful job in their roles, but Vaidya presented the perfect impressions of someone who has been corrupted by the flawed educational systems of these Asian countries.As for the rest of the components, they were absolutely outstanding. Hats off to Hirani and Chopra for meticulously developing a very realistic script and conveying a strong, profound message at the end. I felt that the inclusion of some of the songs was unnecessary, but that's just my opinion. This movie does span almost 3 hours, but the 3 hours will pass by like water roaring down from a waterfall.Whenever you get a chance, watch this movie. Not only will you laugh and cry, but you will also be able to take back a very valuable life lesson.10+/10"
"amazingly hilarious but ....","25 December 2009",NA,"i watched the paid preview of this film on Thursday night. i wanted to watch this film for a long time. after the recent release Avatar, this movie was completely in a different league.the first half of this film is too good. although as per my friends, first half has many a scenes lifted from the book - 5 point someone. still the character building and plot setup works really superbly in this part. the jokes might be really old, they have been very well told.Aamir is back to usual comic style that he has shown time n again in Dil Chahta Hai , Rang De Basanti, Andaaz Apna Apna. but actors like Booman Irani, Sharman Joshi and Madhavan are not anywhere behind him. they play their parts really well.in the second half of the film, the story is not left much... so there are certain extended scenes where a few 'ideological' things start happening. the end of the story is quite expected. many a scenes are very typical 'hindi movie' scenes.overall a must watch film.watch out for comic scenes where you can fall off your seats of laughter."
"Great Movie, 3 Hours Full of Emotions, Crying and Laughing","30 November 2013","8","I have seen this movie last year. I had seen ""Like Stars on Earth"" before and I loved it too. As I know this one was similar, and as I really like Amir Khan's movies I decided to watch. I liked this one more than ""Like Stars on Earth"" I am a teacher and in this movie there are great messages for all teachers and especially for parents. Education is the most important thing to have a bright future. Not only for people, also for countries. ""3 Idiots"" show the importance of correct educational choices and how teachers and parents play a very important role. The movie gives that message in an entertaining way but also touch people's heart. Although the movie is about India and Indian educational system, so similar problems happen every corner of the world. After I watched this movie, I knew I would watch it again. I recommended this to my students and my friends. I was not able to watch this movie with my students but I watched it with some of my friends and whoever I watched with or I recommended, loved it."
"Best 3 hours in many many years","25 August 2014","8","Many movies I watch, I try to think of the positive in them so I can give a fair score. This movie, I feel happy scoring it a 10, because it is simply marvelous. I did not have to think of the good things in it, it is just Good.I recommend watching it non stop if you can allocate the three hours. Careful who you watch it with, you will cry many many times.I won't describe the movie for you, it touches on human character. You will love it no matter what.For the comedy part of it, you will simply laugh from happiness. How much better is that than laughing at artificially constructed jokes? Thank yous dearly whoever did this movie."
"My Intro to Bollywood: Comedy, Musical, Melodrama in One","14 August 2011",NA,"I watched ""3 Idiots"" upon the recommendation of my cousin. I believe this is the first complete Bollywood film I have seen. ""3 Idiots"" is a film that goes from the present time, to flashbacks of the lead characters' college days in engineering school. Pals Raju (Sharman Joshi) and Fahran (Madhavan) are looking for their best friend Rancho (Aamir Khan) with whom they have lost contact since graduation. Amidst the juvenile school jokes and musical scenes in bathrooms, the story is sending a serious message that learning is more than just rote memorization. Life is about following your own dreams. It also tells us not to face life with fear, overly relying on religion and charms.There are so many over-the-top scenes in this film which runs more than 2 and a half hours! There was a long scene about a speech where the word ""served"" was switched with something considerably more vulgar. Funny but went on too long. This may be funnier for people who speak Hindi than those of us who rely on translation. There was a very long scene about a storm, a brownout and someone giving birth. Dramatic but again overstretched and unbelievable. There was also an unexpected sequence about suicide that did not sit well with me in this supposed comedy.I personally liked the simpler poignant scenes that deliver a bigger punch, like the scene with the Prof. Virus and the pen, the scene with Fahran and his dad, the final revelation scene at the end. There were also some nice scenes with Rancho and the young doctor Pia about her fiancé who seemed to be more concerned about how expensive things were, than about her. ""3 Idiots"" is generally fun to watch, except when the jokes became too toilet or too mean for comfort. There was a lot of suspension of disbelief at the time sequences of a lot of what happened, sometimes not too logical. I could not believe that the actor who played Rancho, Aamir Khan, was actually already in his mid-40s, and yet there he was still credibly playing a college student. Overall though, I did enjoy this, my introduction to Bollywood film. Time to discover more about movies from this part of the world."
"Must watch!","27 December 2009","8","Just came home after watching 3 Idiots and I can't wait to go back to see the movie again. Absolutely fantastic movie which I believe is going to be one of the classics like Andaz Apna Apna was - an all time favorite movie you could watch any time and any number of times.Raju Hirani comes back with a masterpiece and it has perfection written all over it. Nice story, nice narration, superb acting and great direction. I was hoping the movie wasn't a remake of the book and was glad to see that the basic characters and storyline were picked up and everything else was original. The actors were very believable in their roles - not for once did they look any older than students barely out of their teens and blended really well into their characters. The movie keeps you so into itself and had so much to offer that when interval came, I started wondering what could they come up with for the second half but they came back with something even better!The story is of 3 guys - Aamir Khan as Rancho, Sherman Joshi as Raju and R. Madhavan as Farhan going through their 4 years in an engineering college and beyond. All throughout the movie they were their characters and not actors. The movies is beautifully presented and is a laugh riot and has some very emotional moments. It all fits together and you can totally relate to the characters whether or not you went through those 4 years of engineering college like I did. The storytelling is brilliant and it doesn't have second which I found boring or felt like forwarding.Music is nice - not great but it fits with the movie. The movie also has a message about the education system in India and is very true.10/10 :)"
"Excellent, deserves 9/10 for a Bollywood movie","24 December 2009","8","Thoroughly enjoyed the movie, the college humor, the extremely well done dialogs, picturesque cinematography, nice and fluid flow storyline - in fact most of the movie.Only turnoffs were the over-Bollywoodisation out of the realm of the believable, overdoing gross scenes like repeated showing of male rumps/undies. Some director just don't know where to draw the line. Maybe a Farhan Akhtar was needed for a final editing touch :-)But the movie overall manages to fully entertain and keep you in splits or at times tears during the entire time. Would be a 9.999/10 without the turnoffs - exactly where it falls half a point below ""Dil Chahta Hain"", though personally it is funnier!Extremely well cast. Aamir manages to look younger than ""Rang De Basanti"" or any other recent movie - nice acting too from everyone! Even the LA based Omi Vaidya has done a great job in his first Bollywood movie, as a geeky irritant.Do not miss it for anything!!!"
"One of Bollywood's best. That isn't saying much.","31 August 2011",NA,"Alright. I know the title sucks. The first image it brings to one's mind is three cross-eyed, bald men with fingers shoved up their noses or something, which wouldn't be a lot off the mark from what the real picture is - three college-brats scratching fake, shiny, resplendent buttocks. But Shakespeare said 'what's in a name?' and let us assume that the great bard was not being rhetorical and delve further into the movie.Inspired from the book '5 Point Someone' by Chetan Bhagat, or as some critics call him, Satan Bhagat, or the IIT-IIM-douche bag, the movie is about three college students in Imperial College of Engineering, the best fictitious Engineering college of India. Each has a history of his own, and while the past of two of them is open in front of us like a book, the life of the third is barely revealed in the first half. Raju (Sharman Joshi) is the stereotypical nerd, haunted by poverty and has a paralysed father and a mother with a total disregard for hygiene, while Farhan (R. Madhavan) is the dilemma-stricken, schizophrenic (not literally) who is studying to be an engineer but his alter-ego (not literally) wants to be a wildlife photographer.Much through the initial half, the movie focuses on the trio's life in college. There is fun, frolic and all the other juvenile stuff with occasional mentions of suicide, pressure and the sort. The film tries to accomplish too much in too little only leaving behind a residue of laughter and a feeling of nostalgia for people past their 'my-college- life-was-so-awesome' stage.Rancho (Aamir Khan) is the protagonist of the film. The smartest among the three, he is also the most gregarious and wild. He is a philosopher, experimentalist and conducts innovations in his room or drifts into monologues about success, how-to-study and other inspirational things. Though not a geek, he trumps the obnoxious mega-nerd, Chatur Ramalingam (Omi Vaidya) in their results, which marks the inception of a long- lasting rivalry, which soon boils over after Rancho plays a particularly nasty prank on the latter. The rest of the story, as Bollywood cinema goes, is about a ghastly principal with a lisp (Boman Irani), friendship, love, pregnant women giving birth using a vacuum cleaner and other pea-brained escapades.The twist comes mid-way through the movie, thoroughly inappropriate and mistimed. After this point the movies seems to drag on. The humour turns more contrived than nonchalant. The emotions become mawkish instead of touching. There are things that are absolutely implausible in any universe. The movie splashes water onto the sand castle it had built in the first half. The end is hypothetical at its best and this only worsens the case. It manages to leave a 'what the hell just happened?!' taste in your mouth, and I am pretty sure that the movie director, Rajkumar Hirani, wasn't trying to accomplish that.However, the three lead characters play a grace-saving role; Aamir Khan in particular. It is difficult to find chinks in the acting armour. The then forty four year old Khan brilliantly morphs into the twenty- something Rancho. Giving a flawless performance, he makes you happy when he laughs, sad when he cries and sway-along when he dances. There is an innocuous air about him which is highly appealing, with some members of the female contingent even defining it as 'cute.' Sharman Joshi, one of the most underrated actors of Indian cinema, dons the clothes of Raju Rastogi seamlessly. He looks tailor-made for the role; right from being the economically-challenged superstitious nerd, to getting inebriated and imitating the working of an induction motor, his acting is like a breath of fresh air. Though Madhavan appears slightly sidelined as Farhan, he manages to hold onto the boat well. He is overshadowed by the other two, who are more distinctly characterized, but this is covered by the fact that he is also the narrator of the tale. He entertains us with his antics (which involves stopping an airplane on the runway), his affable nature and always being Rancho's faithful sidekick. Boman Irani does a commendable job as the uncanny principal Viru Sahastrabuddhe, a part similar in ways to the evil Dr. Asthana is Munna Bhai M.B.B.S. The others too meander through; Kareena Kapoor, Javed Jaffrey, Mona Singh and so on, each well placed in their shoes, but none leaving a lasting impression.Comparisons with the book are inevitable and the film deserves due credit for being one of those rare books that outdoes its paperback version. But then again, comparisons to a wad of used toilet paper are hardly a standard to go by. Most songs are better than the other blockbusters Bollywood has churned out in recent history. They aid the emotional segment of the film. Yipee for that. While the first half of 3 Idiots is certainly worth a watch, but the latter makes you wish that you'd left the theatre in the intermission."
"Best Movie","26 December 2014","10","The best movie I have ever seen in the history of Indian Cinema. best Comedy, Little bit romantic, Story line was very awesome. The best part is the actor of the film is Aamir Khan, who is best for it. The starting of the film till the end Really Amazing. If i still watch it, it'll make me laugh out loud. Aamir khan the only actor who made such great films in Bollywood. Lagaan, Faana, sarfarosh, Dhoom 3, 3 Idiots And not Pk. PK is also the greatest movie of all time The Sound track of 3 idiots is awesome. I would rate it 9.5/10 'cause it is such an amazing film that can't be describe in words :) Thank Yew for reading my review"
"NA","NA","10","NA"
"NA","NA",NA,"NA"
"NA","NA","10","NA"
"NA","NA","10","NA"
"NA","NA",NA,"NA"
"NA","NA","7","NA"
"NA","NA","7","NA"
"NA","NA",NA,"NA"
"NA","NA","10","NA"
"NA","NA","10","NA"
"NA","NA",NA,"NA"
"NA","NA","6","NA"
"NA","NA","6","NA"
"NA","NA",NA,"NA"
"NA","NA","2","NA"
"NA","NA","2","NA"
"NA","NA",NA,"NA"
"NA","NA","10","NA"
"NA","NA","10","NA"
"NA","NA",NA,"NA"
"NA","NA","9","NA"
"NA","NA","9","NA"
"NA","NA",NA,"NA"
"NA","NA","9","NA"
"NA","NA","9","NA"
"NA","NA",NA,"NA"
"NA","NA","10","NA"
"NA","NA","10","NA"
"NA","NA",NA,"NA"
"NA","NA","8","NA"
"NA","NA","8","NA"
"NA","NA",NA,"NA"
"NA","NA","10","NA"
"NA","NA","10","NA"
"NA","NA",NA,"NA"
"NA","NA","6","NA"
"NA","NA","6","NA"
"NA","NA",NA,"NA"
"NA","NA","10","NA"
"NA","NA","10","NA"
"NA","NA",NA,"NA"
"Another Good Venture from Hirani","28 December 2009","7","Well, three idiots is adopted from ""5 point someone"" novel by Chetan Bhagat and has been shot in IIM B'lore campus. I must admit that Mr. Hirani has come up with another good venture after Munna Bhai and its sequel.3 idiots illustrates the experiences of college life of 3 engineering friends. Unlike usual college comedies, this movie presents a fresh perspective with a message. Pre-interval part is totally hilarious and I can bet the comedy would roll you all in your seats. Just like MunnaBhai(s), Mr. Hirani has sought to bring forward a message through this movie. Therefore, though some instances post interval might appear out of line (must say a bit un-realistic) but viewers would like the overall movie.Aamir, as one of the protagonist, has been phenomenal in this movie as a college going student. Sharman, Madhvan and Boman Irani have also made very good contributions in the movie. Kareena looks good but her role is limited. Direction is good and the movie is set in the backdrop of Delhi.Its certainly worth one time watch.Hope you all enjoy this movie.Regards, MaDdyMacD"
"Draggy Movie","1 January 2010","7","Thankfully I drank coffee during the movie but ran out of m&m chocolates and was desperate to pass the time quicklyTo me a movie is an escapism from reality. I want to be thrilled and entertained. But '3 idiots' was reminding me of the reality and stating the obvious philosophies. It was predictable. Everything was so nice and cheesy. Oh hug me I hug you bullshits repeated over and over again. I love nice people and nice things happening BUT THATS IN REALITY. In the movie I wanted something different......End of the day, I had a sense of accomplishment for sitting through the entire movie."
"The Best Indian Movie","21 October 2016",NA,"I'm not a big fan of Indian movies, but this definitely came into my top 20 best movies. 3 Idiots is a film that talks about university, success, knowledge, friendship, love, comedy, etc. Without ever leaving the viewer bored, can make you laugh and soon after make you think and cry. It is a very good film, which tells a bit about the pressure that students suffer in universities, pressure from teachers and family, the movie does it very well, arises every time the question should I do what I want or what society wants me to do, it really is a film that makes us think about it. Who's student will identify much with the film. The main actors are fantastic and do very well its role, giving emphasis to the 'Rancho' Shamaldas Chanchad played by Aamir Khan, the film revolves a lot around this character and it just improves the value of the film. The soundtrack is incredible, and are sometimes accompanied by funny scenes and very sad too. Definitely the best Indian film to date. I left movie satisfied.Do not follow the success to have excellence, follow the excellence and success will run behind you."
"The best Indian movie I've ever watched!","25 February 2018","2","The review title said it all. Yeah, it's the best Indian movie of all time. It's totally great. The actors are great. The music, the actings and everything is great. It totally shows the education system of our country, Myanmar. That's why i love it. The movie shows the University life is fun and not stressed. A great film to spend your free time. 
As for me, I don't even remember how many times I've watched this movie. If you are searching for a great Indian movie, watch this one. Spending time in this film is totally worth it."
"Really good","6 January 2020","2","I remember watching this after me, my brother and my dad went to a video rental store (When they still existed) and we were picking a movie and we ended up with this one. We didn't really check the name properly and when we came home we felt like ""3 idiots"".Turns out that this movie was really good and we had a great evening watching it."
"Great Film","2 December 2023",NA,"The film is very good it has been very great question mark of our education system these film starts with Rancho is an engineering student. His two friends. Farhan and Raju, Rancho sees the world in a different way. Rancho goes somewhere one day. And his friends find him. When Rancho is found, he has become one of a great scientist in the world and the comedy of the film is very good and the songs of the film is very good Aamir Khan, madhavan,sharman Joshi have been acted very superb and Boman Irani has acted has principal of the college and he acted his lifetime acting and Kareena Kapoor is also very good acting overall the film is very good."
"Story, Acting, Drama - This film has it all","15 July 2022","9","I love that it captures some harsh truth's about the Indian education system but manages to tell it through a hilarious epic story of these three friends (and the love interest, of course).I watched this film in theatres many years ago and it has remained my favourite Bollywood film of all time - thirteen years later.It is funny, dramatic, and captivating - and I have watched this film more times than I can count. Considering the length of the film, that's saying something."
"Good","20 May 2022","9","Best movie.its one of the greatest movie you will ever see in your life. 100% movie.please watch it.It's amazing things. One of The best 5 movie in movie."
"Over the top, over fantasized, not quite as the hype goes","24 February 2010",NA,"I believe its a good movie for an average Indian commercial film goer. Story is different, cant pinpoint which English movie's ripoff it is(like most Indian movies).The comedy is OK, aptly done by very able actors like Amir & Boman irani, other 2 'idiots' provided good support. kareena also justified its selection. The film suffers from over sentimentalism and also its a abit impractical if u have a pragmatic look at it, however not every 1 wants a realistic movie.Few funny moments but not much in it especially if we compare it to earlier 2 big successes of Rajkumar hirani, i.e the 'munna bhai' series.The theme is nothing new as it emphasizes on doing in your life what is your natural talent, this reminds me of 'taare zameen par', & can u guess what is strikingly common?...Yes Amir khan. The 'ace' khan as few may call him does a comedy flick after sometime. He looks abit too old for teenage character but then again this detail is overlooked when that supposed teenager is a good actor like he is.The score of the film is good especially 2 dance numbers.In the end its an over the top comedy flick, average fan of commercial Indian movies & teenagers should love it. Of course i m neither and my taste is better."
"Not all is well.","16 November 2020","10","This film is a mess. It mixed past with present time to tell a story. They completely ignore the most important questions like why Rancho has not contacted his friends in all these years, also why was Pia going marry ""ass"" again if she was proved that he's not worth it. Basicly this film completely ignores what the characters learned in the past and makes them do same mistakes only for the finale of the film for them to make the right choices again. Also this film likes to show many serious issues of the real world but then the next second it puts a terrible joke, so I could not take this film seriously at all. It's such a mess. It had many great ideas, the storyline is great, but it's just such a mess, it tries to mixes multiple genres at the same time which does not help."
"One of the best film.....","28 September 2021","10","Most of them don't live up to their hype, 3 idiots however deserves to be on that list 100%. This film has everything from a diverse cast, to a realistic respectful romance, to accurate and emotional portrayal of suicide and burdens parents put on their children to a well written strong and funny female character and last but not least an amazingly written main character who is played fantastically well. I had not heard of this film but am so I glad i found it! I laughed, I cried, I was utterly confused and i will not be forgetting this film anytime soon. To anyone who has not seen this film GO AND WATCH IT! You won't regret it."
"Genius Idiots","7 January 2010",NA,"As I was approaching the end of the movie, I wished I had a scissor to clip off the last 45 minutes or so from the reel, so that I could leave the movie with a positive note. I fail to understand why would the film maker after delivering successfully the definitive message of ""Follow your heart, not the crowd"", try to show some impractical happenstance of 'vacuum-cleaner delivering a baby' or 'fresh-born-baby responding to Aal-is-well zingle' or 'a runaway bride'. Is it just to cater to the Indian audiences who could only settle for their heroes nothing less than supermen and always believe that miracles do happen in ordinary circumstances? This attitude of ours of seeing geniuses in our heroes had earlier given us before heroes who can sing like Kishore Kumar, fight like Dara Singh and dance like Michael Jackson simultaneously. Now our sensible directors settle only for heroes who can make a model of helicopter, top the class without studying, woo the professor's beautiful daughter, and .....hold your breathe....deliver a baby on a pool table.I don't agree that the movie has ridiculed that much the professors or the educational system. Quite obviously, all that were shown, were clearly for fun. In my engineering career I had never seen a single professor emphasizing in the lectures more on 'bookish definition' than 'understanding'. I don't also believe that a single professor of mechanical engineering would encourage his student to score high grades so that he could get job in an IT firm.Having said all that, I must admit that the director Mr Rajkumar Hirani knows how to move his audiences. With his theme of ""Niceties above rest"", he has always given movies that we can cherish and sometimes show to others to justify our actions (I doubt anyone would actually change his way after seeing any movie). One thing I have noticed that Aamir Khan is always good at these preachy-roles where he is smarter than the rest of the folks on screen and delivers his explanations of your-way-is-wrong-and-my-way-is-divine. Don't get me wrong. He is still my favourite actor and in this movie he has done really well to pass for 20 year old engineering genius. Honestly I have not seen a single movie where Boman Irani has done even an average job. He is excellent as always. From the remaining cast my favourite would be the guy who has played the geek. Music was good especially the 'Behti Hawa sa tha woh' song.I can understand why the Indian youth love this movie. It is the same reason for why people love Five Point Someone on which the movie is based. The 'I- can -so- relate- to- the- story- and- when- I-watched- it-I- relived-my- college -days' argument. I won't rate the movie Highly though I would consider it as a good one-time-watch.(Originally posted @ weirdo-on-movies.blogspot.com)"
"It's good in parts but Okay as a whole.","20 September 2014","10","It's good in parts but Okay as a whole. Aamir Khan this time comes up as an engineering student and does it not so convincingly. He seemed to have been through college not once but many times over, as he started telling 'Say your heart All is Well and things will fall into place'.The movie is about giving freedom to kids and a message to parents, let them be what they want to be do not enforce things on them. This is conveyed in a light sense and in a comical way. Yet, at times it becomes preachy, like the confrontation of Rancho with Virus where Rancho says 'Yeh Marks mere ko samajh aaye hi nahi' and yet not at many other times. It is a parody of itself take the black and white scenes of Raju's family or the scene of Chatur Lingam where he says that after 5 years lets see who will be where. But the good moments are far and only between as a few drizzles in a tropic summer.The cinematography is good only in parts. Like aerial shots of Shimla road and Ladakh scenes otherwise it was just good. The art designing is commendable with the look of college, hostel and other things done well. The editing was not precise as I thought there are lot of things that could have been cut out like the pregnancy sequence in climax. The casting was not apt except Boman Irani as Principal, Chatur Lingam guy the others were clearly not apt. The 3 main protagonists and the heroine were clearly a misfit as none seemed to be students. Acting was average as nothing was so great and so original as if it was never seen. Chatur Lingam was the silver lightning in the otherwise dry acting. Also to mention is Boman Irani as principal.The writing was mediocre as their previous ones were well written and witty Munnabhai movies. And this was an adaptation of Five Point Someone having read that, I can say that the whole backdrop and the characters and only a few situations were picked but the point that was told was different from the book. That book is much worse than this movie. I am not detailing any instances as mostly, I found them silly and stupid.And in parts, hardly a couple, the originality came out. The speech by Chatur Lingam is the saving grace otherwise it was merely pathetic but such instances took it to at least average level.All is surely not well and it's strictly Average - 2/5."
"Awesome movie","30 August 2021","10","Movie with best story and drama. All the actors performed very well."
"Great Movie","31 July 2021",NA,"One of the best movies I've ever seen. Raj Kumar Hirani is a director who fulfills all the entertainment needs of these sub-continental people in his movies."
"Wonderful","25 November 2021","10","The structure of the film is absolutely wonderful. It teaches a lot of things for youngsters. It teaches to handle things calmly, thing practically. Overall its 10/10 for me."
"Love the Movie","21 July 2021","10","This one was the best movie I would like to say. I love it."
"Best Movie forever","12 August 2021",NA,"Three Idiots' is a remarkable ahead of its time Bollywood blockbuster. This film is a comedy movie with strong acting, memorable characters, a perplexing storyline and most importantly, highly motivational movie to choose the right path in your life."
"what an amazing feelgood movie","19 February 2022","9","What a wonderful time for me, to discover Bollywood cinema. This movie will open your heart. I'm stunned at how effortlessly the movie jumps from silly comedy to serious tragedy. ""3 Idiots"" always remains tasteful, even though the Idiots do some really idiotic things. And when it's funny, it is really laugh-out-lound-funny.Why is ""3 Idiots"" so special? Because it grips you completely. It is so colourful and beautifully filmed, the storytelling is really captivating and unusual. I loved the musical bits here and there. The characters are lovable and hilarious (Rancho, The professor at ICE, Silencer). The cliches somehow seem fresh (escaping the wedding with the bride). But more than this, it has a really powerful message about love, true friendship, family and dreams.I asked a waiter at an Indian restaurant to recommend me an Indian movie and he wrote this and 2 other names on a piece of paper. Really happy i saw this movie. It will stay with me."
"One of the best movies ever made in the history of Indian cinema","24 December 2009","9","AK and rajkumar hirani has changed the face on Hindi cinema in this millennium and century. after chal chalein, released this year, 3 idiots is another movie which dealt with the education system, students committing suicide after the results are announced and parents forcing on the students to fulfill their dreams. This movie will be an eye opener to the educationists and parents and I hope they will ask their children's to listen to their hearts and choose their career.I was always against the education system of RAATA culture.RDB team is back. AK is the emperor of the Indian cinema. He did the hat rick by releasing his movie in the December 21st December 2007 taare zameen par, 25th December 2008 ghajini, 25th December 2009 3 idiots.TZP blockbuster, ghajini all time blockbuster and 3 idiots will sure become the blockbuster. right from lagaan till 3 idiots gave consecutively 8 hits. mind blowing and first of its kind in the whole world and his name should be placed in the Guinness book of world record.Rest of the cast did excellent, good, likable work and gave their best.rajkumar hirani like always gave 100 percent and did mind blowing job international directorrating: 5 out of 5"
"A Treat!","12 August 2020",NA,"Interesting coming of age story of three engineering students. '3 Idiots' is funny and heartfelt. In an instant, the film can be as dramatic as it is comedic, both equally effective.The well selected cast is excellent, especially Aamir Khan (who is always excellent). Through a series of events, the film takes us on a journey of self discovery, with a few life lessons as well. There's something here everyone can relate to.Incredibly, for a 3-hour long movie, my attention was glued to the screen the entire time. The humor was naturally funny instead of slapstick. (I can just imagine how Hollywood would have treated this type of film - ugh!). '3 Idiots' is a beautiful film that will make you laugh and cry. This was just brilliant with a wonderful ending."
"Very very good ...","21 January 2022","10","This movie is a masterstroke that rivals 2021's 83, but falls just short. Even so, it is a very humorous and heartwarming tale that features an ALL STAR ensemble cast, incredible musical numbers/dance choreography, and elite level script writing. Definitely watch this over its cheap Spanish counterpart/ripoff ""3 Idiotas"", possibly the worst movie ever to be conceived by man. Would highly recommend. Aal izz well !!!!!!9/10
-Rajesh P."
"The most meaningful goofy movie.","1 November 2020","10","Personal Rating: 7/10I want to keep this review brief, unlike the movie. I tease... though it does have a runtime of 2hr 50mins. However, that time passes by quickly, filled by a series of ""mini"" movies contributing to the overarching storyline of this film. But that's all beside the point.I went into this movie having not seen much Bollywood before, and thinking this was a twist on the 3 stooges. Boy was I in for a rollercoaster. I could tackle this movie as I usually do, dialogue, cinematography, set design, acting, and quality. If I did that, however, this movie would have a much lower rating. If I based my score off of how many people peed on a wall though... I want to acknowledge that this movie is old, many of the cuts and transitions are cheesy to the western world, most storylines were just there for the surprise, and some of the dialogue... ""not it chief.""But,that's not this movie. If you go in expecting Christopher Nolan you will surely leave disappointed. What makes this movie worth watching in my opinion, are the heavy topics, themes, that it covers in a comedic yet straightforward, not pulling punches, way. I don't want to give any spoilers but to name a view of the themes, the robotic flawed nature of the educational system, the issue of suicide caused by stress, parents pushing their dreams on their children, and pursuing things that make you happy. Just by that alone, Woah, this movie is gold. And the comedy, it's fun, keeps it a very enjoyable watch!Major props to the Indian filmmaking culture for making this gem.""All is well!"""
"what is happening to Indian cinema?","20 February 2010",NA,"this is one of the biggest hits this year, but let me tell you this is a movie which u can miss without regret. many scenes that make you laugh does not make a good movie.the scene that i hated most was those guys stealing the question paper and not looking at it(wake up pple this is real world) and the scene where a vaccum cleaner is used to deliver a baby(WTF??????) and making a guy who is in comma sit up by telling jokes.........and kareena waits so long before getting married? it does not happen in India here girls are married off before they are 25. i would like to say this movie is so far from real i think it was made in moon i cant say any more this movie is a waste of time...."
"BEST INDIAN FILM EVER MADE","18 August 2023","6","Three Idiots is a groundbreaking Bollywood hit that was released ahead of its time. This film is a comedy with great acting, unique characters, a complex plot, and, most importantly, a very inspiring film about choosing the correct route in life.The film's makers depicted some breathtaking views of Ladakh's rugged environment. These sequences were captured using a variety of camera angles, including high angle, crane, and parallax views. These bright images were cleverly employed to suggest that a pleasant and exciting event was on the way. I thought the video was highly informative in the manner it seeks to raise awareness and educate viewers about the rising danger of suicides in India's school system. The tone of the picture shifts quickly from joyful to sorrowful to funny, and so on. As a result, the picture became more exciting since I was continually on the edge of my seat, waiting to see what intriguing incident would unfold. I used to believe that all Bollywood films were low-budget and had bad performers, but I've since learned that some of their actors are very convincing, even by Hollywood standards! These acting talents have inspired me to watch more Bollywood films since they have shown me how exceptional they can be.Thank you."
"NA","NA","6","NA"
"NA","NA",NA,"NA"
"NA","NA","10","NA"
"NA","NA","10","NA"
"NA","NA",NA,"NA"
"NA","NA","7","NA"
"NA","NA","7","NA"
"NA","NA",NA,"NA"
"NA","NA","4","NA"
"NA","NA","4","NA"
"NA","NA",NA,"NA"
"NA","NA","10","NA"
"NA","NA","10","NA"
"NA","NA",NA,"NA"
"NA","NA","10","NA"
"NA","NA","10","NA"
"NA","NA",NA,"NA"
"NA","NA","10","NA"
"NA","NA","10","NA"
"NA","NA",NA,"NA"
"NA","NA","10","NA"
"NA","NA","10","NA"
"NA","NA",NA,"NA"
"NA","NA","10","NA"
"NA","NA","10","NA"
"NA","NA",NA,"NA"
"NA","NA","10","NA"
"NA","NA","10","NA"
"NA","NA",NA,"NA"
"NA","NA","7","NA"
"NA","NA","7","NA"
"NA","NA",NA,"NA"
"NA","NA","9","NA"
"NA","NA","9","NA"
"NA","NA",NA,"NA"
"NA","NA","7","NA"
"NA","NA","7","NA"
"NA","NA",NA,"NA"
"NA","NA","3","NA"
"NA","NA","3","NA"
"NA","NA",NA,"NA"
"NA","NA","10","NA"
"NA","NA","10","NA"
"NA","NA",NA,"NA"
"Superb","8 July 2021","9","One of the best Bollywood movies ever . Every actor was good in their roles and the director have one a good job ."
"A Must Watch Movie","11 June 2021","9","3 Idiots is an awesome movie. Very relatable to all the students out of the world. Just loved it.😘😊"
"It's not just a movie its na emotion for me","31 October 2021",NA,"What a movie what's a content what's a story and a great message message for everyone if you have telent you will get success.wow it's so nyc and kya btauu aisi movies banni chahaiye amir khan is best actor and I loved the character Chatur ,kya aadmi hai yaar osm ,all the characters are very good and acting level is osm and film story is so good."
