Title,Date,Rating,Content
"Jaw-dropping, bloody, shocking, great horror fun!",16 October 2006,8.0,"OMG! This was a genius of a horror movie: bloody, shocking, and jaw-dropping...everything a horror movie is suppose to be about! Dr. Lawrence Gordon (Cary Elwes) and Adam (Leigh Whannel, who is also the co-writer of the film) are two men who have never met before and both wake up chained on opposite ends of an abandoned bathroom with a corpse in the middle of the floor holding a gun and a tape recorder. Each find an envelope with a tape, but Dr. Gordon's envelope also comes with a bullet. They play their tapes and find themselves at the hands of a serial killer called the ""Jigsaw killer"" who sets them up to play a game in which Lawrence is to kill Adam by six o'clock or his family will die. As the two men struggle to understand the situation they are in the serial killer is somewhere watching. What is so frightening about this film is that the serial killer doesn't technically kill his victims, but instead finds ways for his victims to kill themselves or each other. The situations are grisly and gruesome and emotionally raw. The Jigsaw killer targets victims who are not grateful for living or self-destructive in some way. Be prepared to watch this film and be even more prepared for the ending that is only seen in the most terrifying of all horror films."
The Golden Age of Saw!!!,24 October 2009,10.0,"This is where the games began, and started an entire franchise of Saw films. Before there was Hoffman, Strahm, Jill, and Erickson, it was just Jigsaw testing Adam and Dr. Lawrence Gordon in an old dirty and filthy bathroom with a dead body in the middle. They hear a tape by Jigsaw that tells Dr. Gordon to kill Adam by 6:00 a.m., or his wife and daughter will die. Zep has his family hostage and Detecive David Tapp still thinks that Dr. Gordon is linked to the Jigsaw murders. Throughout the time in the room, we see flashbacks of Jigsaw's other games, and why Adam and Gordon are in the room. If you love horror, and twists, you'll love SAW!!!"
Should've stopped at one,12 March 2019,10.0,"Saw is a perfect example of a movie that should have been standalone, because the sequels really ruin all the mystery and atmosphere established in this film. Saw works great as a horror/crime drama with an intriguing plot and twist that while convoluted and requires a bit of suspension of disbelief is still shocking and effective."
"Torture porn? Well, not exactly...:(",7 February 2020,7.0,"Saw (2004) is one of those movies infamous for it's bloody violent and gory theme. Sometimes often referred to as 'torture'. Well, it indeed it is, but not exactly.So, most of you must have known the plot by now. So, I'll tell in short. Two strangers woke up in a toilet, who later find themselves as the part of a deadly game by a psycho named 'Jigsaw' who is actually a very clever. He didn't directly kills his victims but sets deadly traps instead. His philosophy is simple, those who don't value life, either of themselves or others, must be taught a lesson. Now the movie is low budget so some cheap computer effects can be ignored (especially that car chase scene). Otherwise, the cinematography is watchable. Acting is good too. But Idk why i felt somewhat bland after watching it. Maybe I expected more violence and gore or maybe the critics had created way too much hype. Nevertheless, it isn't torture but indeed, is disgusting and disturbing. And pls don't call it a horror movie."
The best thriller ever made.,9 September 2008,7.0,"I'm a huge fan of the horror and action genres, and I've seen most all of what both have to offer. Though sometimes I'd find a movie that was great, I've never once seen anything like Saw. It created its own sub-genre and it turned every cliché I've ever known on its end. Saw is one of the only perfect movies I've ever seen.The reason Saw is original is because it takes everything you've known about standard storytelling rules and completely ignores every one. The villain is the only ""good guy"" you're going to see and the ""good guys"" are the only ""bad guys"" you're going to see. From that basic stance alone, I cannot name another movie like Saw. I know works of literature like A Clockwork Orange try to make bad seem good, but it's done is such a traditional way it is ridiculously predictable and nothing really that hasn't been done before. But Saw is so simple in how it twists the rules of storytelling that it is blatantly obvious and punk. The literary geeks hate this movie because it does something they said could never be done: it breaks the rules they said every story had to abide by. The critics hate this movie because it isn't a safe cliché that they have known all their lives like No Country for Old Men. The standard horror enthusiast hates this movie because it breaks every rule of a traditional horror plot ever conceived. And unlike the supposed ""deep moral"" movies like Battle Royale, Saw actually has moral point that you can use and a moral that isn't a redundant cliché.As far as gore goes, it's enough to hold me over but isn't really excessive or as insane as the other movie in the series. But I think what make this an effective movie is there is no cheese like in the old slashers. This is something that could happen, and it's portrayed that way. Also, unlike every other movie like it, Saw is not only twisted but gory as well. It's almost an unspoken rule in cinema that if your movie is twisted/disturbing then you cannot show gore. I'm referring to movies like Sev7n and The Silence of the Lambstwisted, but no gore on screen. Once again, Saw breaks another rule.But what really sells Saw is the stylish punk style. With the flash-cuts, the lighting-paced editing, the blood on screen at almost all points in the moviethis was made for the ADD generation. I'll never understand why traditionalistseven those who don't want to admit they're traditionaliststhink there has to be at least 20 minutes of pure boredom every other scene for a movie to be good. Saw is a true thrillerit doesn't give you a second to sit there and be bored into a comfort zone.The ending plot twist is the single best plot twist of all time. I've seen a lot of plot twists, and while most of them go down the bland physiological path, or the cliché you-thought-I-was-a-good-guy-but-I'm-the-killer! stance, Saw once again uses its own plot to do a plot twist like none I've ever seen. The entire movie is deceptive, and you literally know nothing until the last 5 minutes.I simply cannot think of a single thing wrong with Saw. I tried, but I can't. It's the most perfect thriller ever made, and one of the most original movies of the modern generation.10/10"
Best in the series,8 July 2019,8.0,"This film is probably the most serious of the series but still the best. I had fun with all the Saw movies, but while the others are just viewed for the gruesome, this one actually has decent writing and a good plot. Yes, characters are very stereotypical horror movie people, but that doesn't take away the enjoyment and fun of this film."
"""SHARP"", But Not Quite Sharp Enough",4 March 2006,8.0,"Poor Wesley. For Cary Elwes, former beloved of THE PRINCESS BRIDE, this is about as far away from the beautiful, fairy-tale perfection of the fields of Florin as you can get. Now, he's Doctor Lawrence Gordon, barefoot and chained in the most hellishly nasty abandoned washroom you could possibly imagine, just like his fellow captive, Adam, (SAW'S author, Leigh Whannell.) They are both the latest victims of the dementedly brilliant serial killer, Jigsaw (Tobin Bell from THE X-FILES, amongst other things), who actually never kills any of his victims...he gets them to kill themselves, or each other, depending on what sick rules he's set for the twisted games he plays.SAW did gangbusters at the box office, and has many admirers...amongst those who probably haven't seen a lot of movies of its kind. But what Whannell and director James Wan have actually done is steal from the best, which is what most great filmmakers do. The biggest problem with doing it, is that when you do ""borrow"" certain plot conventions, you have to do it in a way that one-ups the great sources you're stealing from. And since SAW cribs from SE7EN, SILENCE OF THE LAMBS, AND THEN THERE WERE NONE and the cult classic THE ABOMINABLE DR. PHIBES, it has already shot itself in the foot...so to speak, before it even gets started.Plus, in spite of some great photography, truly disturbing images and some well done moments of outright creepiness, you can't quite shake the feeling that Whannell and Wan were feeling a little too pleased with their own cleverness as they made it. The ""cherry"" on top is one honey of a shocker ending, which unfortunately places it in BLAIR WITCH territory, as a film whose first 85 or so minutes just aren't as good as the last five.I wasn't as P.O.'ed by the end as I was with HIGH TENSION. Not a bad first effort, but the script could've definitely benefited from some more tweaking. And it might've helped if it had been an entirely unknown cast, instead of having the perfunctory low-budget ""guest appearances"" (THE SHIELD'S Benito Martinez, STARSHIP TROOPERS' Dina Meyer, ALONG CAME A SPIDER'S Monica Potter, and most wasted of all, Danny Glover.) Good if you have never seen a serial killer/psycho-thriller before. But any one of the other films I mentioned will probably seem MUCH better than the first time, if you watch them right after seeing SAW."
Pure horror,22 November 2005,7.0,"It's been a long while since I was this scared while watching a movie and I have to say it felt great! I was never a fan of slasher movies, they always seemed to deliver (and still do) such cheap and short thrills it felt a waste of unexplored potential. Now ""Saw"" comes along, maybe the most thrilling, disturbing, horrific and fresh movie of the year, (plus immense kudos for making it on such an outstandingly small budget), and proves my previously mentioned point perfectly. Either way, I'll repeat it again-slasher movies are for pus.ies! Everything in this movie surprised me, and every surprise was more than welcome. Like the dreadful Jigsaw's mind ""Saw"" feels prepared in advance and knows exactly what it has to do. Set the trap, pick a victim (us, the audience), and leave everything else into our hands. I was genuinely petrified in every 'trap' scene, some work just because of great imagination and the main one because of the story and acting. I probably wouldn't have recognized Cary Elwes in his role, and somehow a combination of low budget meets known celebrity faces works really well. I will give you no gory details, you should go see this movie with absolutely no information whatsoever-just step into a world of senseless sense. I couldn't help but admire the crazy Jugsaw man, as sick and banal it may seem, but his character makes a lot of sense. Which, in the end, when we are let to put together all the pieces of the puzzle, makes this movie more than worth your while.Perversely enjoyable, incredibly well paced and thought out, impressively acted(and I'm talking especially about Cary Elwes's character in the end) and directed with a fresh new approach and interesting cinematography, ""Saw"" is a pure cult classic. You will not forget about it, you will only appreciate it-just like Jugsaw wanted you to;)Can't wait to see the next installment!9/10 - Recommendations: Anyone who's looking for much more than a cheap thrill"
"I loved it (mild trailers, nothing specific)",11 October 2004,7.0,"I saw the trailers, It looked good...I was pretty excited about seeing it. I must say I was very pleased. I don't know why so many people found fault in the acting. I just didn't see it. Maybe I didn't notice because I was to wrapped up trying to figure it out along with the victims. This movie kept my attention. In the beginning I was afraid I would be disappointed. It seemed to move kind of slow for me...more mystery...less actual horror......once we got onto the second half tho and the doctor started loosing his composure...YES!!! now thats what I want to see...hysteria, panic, realization of whats really going on, despair, all of it..and I got what I wanted thats for sure. I am one of those people ALWAYS trying to figure out the ending before it arrives...I thought I had it...I don't get fooled often...this movie got me and that made me love it even more. I was pleased as things unraveled as hero's annoy me. I wanted a clever ending that wasn't a storybook close,not and they all live happily ever after. Certainly wont find that here. Not so gory that I couldn't watch....but left plenty of scenes where I had to grit my teeth and hold my breathe...especially when you see that the dr. is coming to the realization that he is definitely going to use that saw for the purpose it was intended.I was like...omg I think he's gonna do it....GREAT STUFF!!"
The start of a long running franchise,27 October 2009,10.0,"I was first intrigued by the trailer of this film is why I chose to watch it despite the positive reception it was getting when it first came out. The scenario of a serial killer who plays a game of life and death without getting his hands dirty was amusing and actually quite original. The serial killer got the reputation of being called Jigsaw cause he makes the victims go through a game where blood shed is needed to survive, he is obsessed with teaching his victims the value of life, in a deranged and sadistic way after abducting them. So basically he tries to test the fabric of human nature. The main victims of this game is Adam Faulkner-Stanheight(Leigh Whannell) and Dr. Lawrence Gordon(Cary Elwes), they have to face different choices in order to survive and depending on the choice, it will decide if one or both of them will survive. This was a good and entertaining horror thriller, that is well worth the audiences time, mainly cause of the creativity and a cool twist that happens near the end. The acting in this movie is not very good, especially Cary Elwes. I think he is better off doing comedies like ""Robin Hood: Men in Tights"" cause his acting is actually quite funny during serious scenes. And while the victims are trying to solve Jigsaw's puzzle, it goes back and forth with a cop played by Danny Glover who is obsessed with tracking Jigsaw down. Despite the films low budget, it will keep the audience intrigued and will keep them guessing, it is a suspenseful film that has thrills and chills. Worth checking out if you want to see some originality in horror, just not that good the second time around cause most saw movies are known for flash backs with a twist, but this is a good start.7.5/10"
"Bloody,Gory,Awesome,Disturbing...",31 December 2005,10.0,"The list goes on and on. Saw is one of the goriest movies I've ever seen. And I've seen my fair share (Saving Private Ryan,The Passion Of The Christ,Saw II). I knew there would be twists at the ending-and I'm not just talking about the ""corpse"" in the middle of the bathroom-the one twist that really got me was that Zep himself was a pawn. The twist that really got me was the one with Tapp and the pics-I thought to myself ""What the f---?"". Another twist that stuns me was that Gordon actually cut off his freakin foot! Anyway, this is a really great movie. It really makes you value your own life a lot, at least a little more. If this was based on a true story, I would sit up and think about this sadistic bastard late at night. I saw this before Saw II, but I wouldn't miss either."
um..... wow,23 November 2005,7.0,"The concept is pretty sadistic. two men are chained on opposite sides of a filthy room. they both have to play the game of a sadistic serial killer who ""teaches"" the value of life through his murders. One of the two men,Lawrence, has to kill the other, Adam. Adam could kill Lawrence first, but neither of them can accomplish this without first sawing off the ankle of which their chains hold them.When i heard about this movie, i thought to myself ""Okay this movie is just an excuse to show sadistic, brutal and disturbing murders"". That might be true, but the story as a whole is quite interesting. before i continue, i'll come right out and say that most of the plot developments and concepts in this movie are either highly unlikely, or flat out bull s***.this movie cares about the two men whoa re chained up. there is plenty of explanation of their lives, and we learn about the motives of two detectives as well. as a result, we the audience find ourselves caring deeply about them. I'm talking about the kind of ""caring"" feeling where you're begging the movie not to kill off your favorite character, although it's most likely going to happen.The twists are, for the most part, unpredictable.The acting is great. this is of course my opinion, but I couldn't see how some critics could bash the actors for not doing their job. Cary Elwes was fantastic. Danny glover was good, as he usually is. in fact I don't think i can say a negative thing about any of the cast.Now, again, the plot concepts and developments are highly unlikely or flat out bull s***. But you may find yourself letting it go because this crap is just so interesting.***/****"
terrifying,19 March 2005,7.0,"What is certainly peculiar here is the mechanism of telling facts. The viewer, at least is what I felt, finds himself trapped in watching this deadly competition; the director reveals clues, surprises and deliciously twisted moments. The general feeling is of something rather revolting, coz some nauseating scenes give a very strong visceral impact; on the whole I would say that its stronger point is the originality. Not a serial killer movie, but a game created for these unlucky victims on a basis impossible to predict for the audience. Apart from Danny Glover and Monica Potter, other actors are quite unknown but they didn't play so bad."
"If you like Se7en, then you will like Saw.",8 November 2004,8.0,"I liked this movie. I enjoyed the story, acting, and the suspense. This movie is like Se7en, because its about a psycho who chooses people that are involved in one vice or another and tricks them into killing themselves or others; leaving them messed up for life and maybe better off dead. The main gripe I have about the movie is the Killer's reasons for choosing his victims was pretty weak. But, this lack of a decent reason for the complicated design for madness the Killer put his victims through, also made the killer more interesting, mysterious, increased the belief that any average ordinary person could be next. I was surprised about the ending. It is the reason why this movie got a 7 instead of a 6. I went to see this movie hoping to be disturbed. I didn't get disturbed, but I was entertained. Saw should be seen at least once by all (except children)."
Absurd Plot,27 March 2005,8.0,"Okay, the set-up is really great, with a really horrifying predicament to the two ""heroes."" And the previous, devious evils of the Jogsaw Man are frightening, as well. But, really, can anyone understand the ending? The supposed brain-dead character (who appears for a split second in the film) winds up the killer! Please...there is no sense to it. And the actions of Danny Glover's character? No way. Come on. Films can be more intelligently written than this one. There are plot twists that occur out of thin air. This is decidedly not a thinking man's horror film. (Okay, the directing and film-making are decent.) Sorry, this film started with high expectations laid out but falls far short of excellence."
Mortifyingly Claustrophobic Splatter Film,6 November 2008,7.0,"When I first saw this ideal sleeper hit, I was absolutely terrified. It wasn't that it was violent or Gothic. Rather, it was that it is claustrophobic even when the story reaches beyond its main setting, an unsavory dungeon warehouse bathroom. Saw never comes up for a breath of pleasant fresh air, even by the mortifying end, an end that will make even the most adventurous or free-flowing of viewers become at least scared of the dark. This was the most scared I had ever been by a movie from the horror genre. I loved it for its nonstop bearhug of creepiness.The film opens as Adam wakes up in a bathtub full of water, getting out of the bathtub and screaming for help, then Dr. Lawrence Gordon tells him that screaming for help is no good because he tried it already, meaning he was awake some time before Adam. How could Adam have been submerged water for so long without drowning? No matter. Bearhug of creepiness. Now, in the neglected industrial bathroom, Adam and Gordon are chained by their ankles to pipes at opposite corners. In the room between them is a dead body with a revolver and a micro cassette recorder loosely in grip. Lawrence and Adam each find tapes in their pockets labeled ""Play Me."" According to the disguised voice on the tape, Adam has to escape the bathroom, while Lawrence must kill Adam before six o'clock, or his wife and daughter will be killed and he will be deserted to die captive in this room. This is the irresistible set up for Saw, one so intelligently designed to inject us with great tension in the first single minute that I dread the idea of ever seeing it in the quintessential modern-day American horror film theatrical experience, surrounded by a nearly sold-out rowdy, shouting, giggling, starting and restless audience. It demands our intention.Its concept, which is unraveled which the crisp enough pace to ensure that we are enduring the suspense, is one which does not just play on our irrational human fears that usually result in horror films like Jaws, Night of the Living Dead or Rosemary's Baby. It connects with true misery, helplessness and paranoia to its terrors. For better or for worse, this is a real breakthrough in the realm of debuts among young fanboy filmmakers. And you can tell that James Wan has some growing up to do: His movie inserts, flashes back, speeds up and machine gun-edits too much. Wan could have intensified the horrific atmosphere by letting an image speak for itself without screaming at us that it's an intense moment.But the talent, ambition and spirit behind his work, not to mention the wit and flair of Australian screenwriter Leigh Whannell, who stars as the panicked Adam, is highly infectious. With the surfacing of the ""torture porn"" genre in the past decade, the Saw film series, together with similarly relentless shockers like Eli Roth's Hostel and Rob Zombie's The Devil's Rejects, is often discerned as an instance of the frequency of manipulatively attractive and stylized graphic violence and gore in contemporary horror films. Nonetheless, Saw is perhaps the very least exploitative of them all, especially Hostel and The Devil's Rejects.Splatter pictures, owing to the wear and tear of special effects and extreme amounts of blood and guts, have a propensity for exhibiting an explicit attraction to the weakness of the body and the sensationalism of its maiming. Saw is, yes, an inordinately violent movie. The word might actually be sadistic. However, Saw's gore and brutality come inherently from its concept, which is designed to horrify us.Saw may be a great horror film, but it is not quite a great film. By and large, its cast gives B- movie performances. There are suspense sequences in which a character makes a glaringly unrealistic choice. Wan needs to mature into a more confident filmmaker with a better understanding of the language of editing. In spite of these things, it's the kind of horror movie of which we need to see more: A horror movie that is as smart as you."
SAW!! Its a film with saws in it!!,29 November 2005,7.0,"HeHe! So many anally retentive movie-buffs out there huh?! It always tickles me to imagine these people, poring over the celluloid like it were a Sudoku puzzle, or the I-Ching, stroking their chins, and looking for a deeper insight into the ineffable motivations of the human soul! Hehe!YOU WENT TO SEE A SERIAL-KILLER MOVIE CALLED ""SAW""!! WHAT WERE YOU EXPECTING?? THE MEDITATIONS OF MARCUS AURELIUS?? Hehe!I actually enjoyed the movie. I did, admittedly, see it for free, but with a title like SAW! I was expecting something in the vein of ""Mute - Killer - With - Shiny - Weapon - Dismembers - Hormonal - American - Teenage - CalvinKlein - Model IIX"", only with a little less refined elegance. Bit this hurried, little, no-budget movie, pleasantly surprised me. The claustrophobia gimmick is one close to my heart, I have always enjoyed movies that take a couple of actors and lock them in a room for the duration; something interesting usually ensues, (although I must confess to a little pang of disappointment when the story strayed beyond the confines of the filthy bathroom.), and the notion of a gruesome conundrum, (albeit a join-the-dots one in this case.), seldom fails to pique ones morbid imagination. Yes the acting was barely passable, and the script didn't shed any light on the human condition, but this amusing little romp looked quite pretty, quickened the blood ever-so-slightly, and even provided this jaded viewer with a wry smile as the plot performed its fair attempt at a ""Oh-I-never-SAW-that coming!"" ending.One thing does puzzle me though.... Are most of the posters here American?? I only ask because I've read so many reviewers complaining that ""SAW"" was implausible because the doctors wife didn't blast holes through her hapless, would-be killer, as he lay UNARMED on the floor at gun-point!! I have to wonder how many of these movie-buffs have ever been called upon to shoot another human being...But I digress...At a time when the cookie-cutter movie industry is allowed, nay, encouraged by its consumers to churn out an endless regurgitation of formulaic nonsense, even from its most experienced luminaries, its was almost refreshing to see this ambitious neophyte crew attempt to take a derivative premise and make their mark on an extremely hackneyed genre.Yes, It doesn't break much in the way of new ground. Yes, I'm sure the director has watched far too many MTV videos. Yes, It probably should have been about 25 minutes shorter. And yes, Mad Max did the same gnaw-off-your-own-limb gag many, many moons ago. But hey....Its only a bit of fun. Pass the popcorn!"
awesome movie!,31 January 2005,1.0,"i thought this movie was a great thriller. i wasn't scared by it, but what kept me going was the suspense and the twists. i like how they made all the deaths, they were so gruesome that i couldn't believe it. i was reading some reviews on this DVD and some people said they should release the NC-17 version on DVD. i read an interview with the director James Wan, and all he said that was different in the NC-17 version was the mood, there was no extra scenes or anything. but in all the movie was great as long as you could take seeing some disturbing images and a lot of blood. And first time director James Wan did a great job, and has announced that he's doing a sequel this year of SAW."
Great original idea for the horror genre.,20 October 2012,7.0,I remember seeing this movie when it first came out and everything except the acting blew me away. The story was very creepy and original and it was one of the first movies to fill itself with toture and gore. The story line is great the special effects are very life like the acting is sub par though.This movie is about two men who wake up in a washroom together chained to the wall. They don't know each other but soon they will figure out they share similarities to each other. Figuring out these similarities will be the only way they escape from their tormentors game.This movie was really good. It was scary and is one of the first horror movies in a while to actullay build up a creepy atmosphere without relying on jump scares.
One you shouldn't miss,15 January 2014,7.0,"James Wan the director of Insidious and The Conjuring brings us this psychologically nerve wrecking film. Two men wake up to find they have been chosen to play an insane game of the serial killer Jigsaw. Amazing performances by an all around fantastic cast, this one will leave you with your jaw on the floor. After eight sequels this one is still the best, the most inventive and the only one worth watching again and again. The mix of visionary director James Wan and brilliant script writing of Leigh Whannell make this an instant classic that will forever live in your deepest fears. Those of you who haven't experienced this instant classic are in for one hell of a ride."
Very underrated. Perhaps the best horror film ever made.,6 October 2010,10.0,"Overlooked by many so-called film critics as a low-quality horror piece with no taste and no so-called depth, Saw is one of the best horror films ever made and perhaps even the best among the best.The greatest part of the film, on the contrary to what most people believe before seeing it, is its highly logical and carefully arranged ultra-complex story rather than its presentation of blood and gore. It is the kind of movie where there are tons of totally unpredictable twists and the ending itself stands out as one of the most twisted ones in movie history. In my opinion the story is miles better than that in The Silence of the Lambs, and this alone makes Saw one of the greatest mystery drama films ever too, alongside Memento.Acting on the other hand, is sometimes a little contrived, but sometimes it becomes excessively vivid. Almost every actor/actress does average in average scenes but when horror strikes, their performances become highly believable all in a sudden.Despite the fact that it's not trying to teach you something or to educate you something helpful to being a better man (and forget it, because most films don't), it's a classic that everyone who likes plot- heavy dramas and who doesn't dislike gore/blood should see!Story: 9.8/10 Presentaion (sound/visuals): 9.5/10 Acting and directing: 8.3/10 Atmosphere: 9.0/10Overall: 8.8/10"
MY REVIEW: One of its Kind!!,15 November 2014,10.0,"Saw. The cult gory thriller from James Wan is a pioneer among movies which rely on gory visuals while creating suspense or tension. It is damn good fun while it lasts.The strength of Saw lies in its twists and turns that keep you hooked throughout and imaginative uniqueness of execution from James Wan. Pacing is fast, color tone mostly black and white, characters are twisted, acting overall good enough and length perfectly short of less than 2 hours. If you are seeing it first time, it has enough to startle you but given the disturbing images you might not like it to revisit. I am going with strong 7 out of 10 for Saw. It is something special in horror genre but only for those who do not mind their cinema dark, twisted and disturbing."
Impressive,9 February 2005,7.0,"Hardly ever does a movie open with an interesting premise. But Saw sure is an exception.Sitting at the theater, not sure what to expect, Saw opens with two strangers chained down in a filthy bathroom. Both men are completely puzzled on how they got in that situation so they try to find clues to figure out the bizarre puzzle.It turns out they are the latest victims of the Jigsaw killer, a sadistic maniac who liked to torture people who he believes don't understand the proper way of living life.The plot isn't totally original though it does manage to spin some original ideas into it.Normally movies like these end up straight to video, while the total garbage hits theaters. Luckily this hit theaters and let's hope there's more little gems like these that make it to the big screen."
Well Above My Expectations,20 February 2005,7.0,"After hearing mixed feedback from reviews and comments made by others who had seen the film, i wasn't expecting too much from SAW. I WAS WRONG! Entirely Dark and Creepy, Saw successfully engages your attention, provides many shocks and scares that are perfectly blended with a strong story.SAW achieves what too many Horror/Serial Killer movies only strive for, Undying Tension and an original plot, where the viewer is fed each revelation and twist at the right time so that the truth unfolds subtly, and the shock effect is maximised.With a budget of around $1 Million and a debut outing for writer/director James Wan, the result is stunning, and i feel this young talent has a great future ahead of him. Even with some fairly weak acting and an occasional low budget feel, Wan has still created one the finest horror/serial killer movies ever. This would equal Seven or Silence of the Lambs if the Cast was of the same calibre.A brilliant Debut, an original Film, and a fantastic achievement. Great work, and i look forward to the sequel.9/10"
Freaky enough,27 July 2007,9.0,"Following the hype, I must say that I expected more from this movie. Still, the entertainment value was very high, I did not get bored a single time. The basic concept is good and freaky enough. The dark, cold and stinky atmosphere was justly portrayed. However, there were some things missing that could've made this movie a true classic. Maybe there are too many flashbacks, police investigation scenes, etc. to get truly absorbed into the main story of the two men chained in a sleazy bathroom. What's more, I was not really impressed by the choice of actors. I never got to the point of empathizing with the characters, and therefore I was not so concerned with their fates (which lessens the tension). More character building would've helped a lot.Also, more focus on the dreadfulness of lying hours in a row as a caged dog in a desolate place would've been welcome: I understand, including a minute or two of silent trepidation would be risky in the commercial eye, but I am convinced it would add to the overall texture of the movie. I also expected more gore and bloodiness; if somebody has to pull a key out of another person's stomach, show more of the actual action. If the doctor is sawing his leg, well, include at least a second more of the sawing or of the sawed-off foot/leg (then again, my own stomach says thank you for not showing that) The last factor which did damage to the absorption level was the logic of action taken. If Big Brother can hear all that's happening in the bathroom, why can't he hear what's being said between the two victims when the light is turned off? And is it not oh so obvious for BB that they made a deal with regard to the poisoned cigarette? When (near the end of the movie) the doctor reaches for the cell phone, he gets frustrated for not reaching it. Hey, you managed to pick up things that were harder to pick up by either man just throwing another object towards it, so why cutting off your foot to do it now? To add some praise: the end scene was totally unexpected, though very conceivable and thus of true perfection."
"If the ending were a hamburger....bruh, it'd be the best, most intense damn hamburger imaginable.....",17 October 2005,9.0,"About a year ago, I gave a my two cents on Saw when it first came out. Back then, I was being to critical towards it, and really stuck up about it. After watching it over about four times, I finally enjoyed it, and realized that there was some bad-assness in this movie. Now, I bring to you a better review, a bad-ass review, a review so good that my previous review is in this review's morning craps!!Like I said, back then I didn't like this movie because I was looking too hard. I was expecting a deep movie with sharp plausibility. Then, as I watched this over, I realized, why the hell does this movie need it anyways? It's got a good story, a bad-ass ending, and lots of grungy violence. What more could you ask for, WHAT MORE?!The story is this: Two men, Adam and Lawrence, wake up in a dirty, broken down bathroom, chained to the walls. In the middle of the room is a dead guy. In the dead guys hands are a tape recorder and a gun. The stench in the air..is misery, bruh. Lawrence is told that if he doesn't get out before 6 in the morning, his family will be killed. Adam doesn't have much to lose, except most likely his life. They don't really do much in the time they're given. They find a bunch of clues, they're called on a cell phone and threatened, and also, they're given a hacksaw. The only way to get out is to cut through their feet. Now, if I'm wrong, which I'm not, is that a good story or is that a good story? It turns out, a crazy bastard named Jigsaw is behind this. He kidnaps people, puts them in dangerous situations, and finds ways for them to kill themselves. The acting isn't what you would call that great, but there's a legitimate reason: The actors didn't really have any rehearsals because the budget was so low, so it's forgiven. But, as the movie goes on, the acting gets better, especially in the parts that need good acting.Now, Saw doesn't really have any scary moments, even though it should. But I figure, if the movie's entertaining, who cares? There's nothing really scary in this movie, but does that mean it isn't intense? No, it doesn't. There's only a few intense scenes in the movie: One involving a dude in his underwear tying to get out of a barbed wire maze thing, and the ending. My God, the ending. The ending is kind of like a slap in the face to the audience, but who cares? You absolutely do not expect to see what you're gonna see. When you see what you see at the very end, you're seriously wondering, ""What the F, bruh?! How's that happening?!"" The ending is so damn intense, you'll wonder how on Earth you can take it. Even though there's some stupid dialogue and setups, the movie still does what it wants to: It entertains. It's not scary, but it has some intense moments, and it's grungier than something that's really grungy. Obviously, these people had fun making it, and it was an overall cool movie. Don't look for something deep when you watch it, either.This is a cool movie. Hopefully, part 2 will be just as cool. Also, some Gwar tunes would have been good, but unnecessary, so don't hate it for not having any.Score: 8 out of 10."
"One of the best horror/thrillers since The Shining, and possibly the best ending ever-----8/10",9 May 2006,7.0,"Saw crept up on us like Jigsaw creeps on his victim. Completely out of nowhere but not easily forgotten. The movie starts of in a large bathroom where two men are chained up and a dead man is lying between them. They don't who each other is or how they got there. The script by Leigh Whannell (who also plays one of the captives) is ingeniously clever and very twisted especially when showing different victims in various booby traps and deadly. My favorite is the guy that is locked in a room with numbers all over the wall. A taped message tells him there is poison in his veins and that the antidote is locked in a safe in the room. The combo to the safe is hidden in the numbers on the wall. However, the room is dark and he has to use a candle, but his body is smeared with a flammable goop. Oh and there is broken glass shards on the floor. Now only a truly sick individual can come up with something like that. The movie really isn't as gory as many people believe, but it wouldn't make a difference in a movie that actually relies on mystery rather than horror. The whole movie is really solid, but the part that makes the movie a highly rewatchable classic is the brilliant ending. I promise you will be shocked at the ending. Even after the third viewing it had my heart pounding through my chest. This movie also kicked off an interest in me for independent films. They seem to be made with more TLC than most Hollywood stuff, but of course since this movie made big bucks at the box office it is turning into a franchise with two sequels in two years. Neither will be as entertaining as the original and not too many movies have the ability to make you watch it over and over. Bravo! 8/10"
