Title,Date,Rating,Content
Great entertainment...,24 January 2014,8.0,"""3 Idiots"" is a comedy movie and it will entertain you very much and I am sure that you will like it. When I heard the title of this movie I thought that this movie it will not be nice but after I saw the trailer of it I reconsider my opinion and I saw it.I want to tell you that ""3 Idiots"" is a great movie and I like it, don't judge a movie by its title. I also liked the interpretation of Aamir Khan who was really great such as Madhavan was.Finally I have to tell you that the songs of this movie are really nice and I liked them. Rajkumar Hirani did great job in the direction of this movie and this is obvious throughout the entire film."
1 Idiot,20 October 2015,8.0,"I feel like a fool wasting three hours on what practically is the Indian equivalent of the Three Stooges. With some context, this was the first Bollywood film I had seen, and it doesn't make me want to rush back and view more. The jokes are pretty unfunny, almost inline with unintelligent slapstick comedy and weird foreign comedy. Nothing in this film made me want to continue viewing; poor acting, a poor script and horrible cinematography are among the worst I've ever seen.3 Idiots may be a favorite in it's homeland, but as a foreign viewer to India, I had a huge problem with viewing it. The jokes fall flat, very flat and the story feels juvenile and childish. 3 Idiots is among the worst in IMDb's top 250 and I discourage viewing at all costs."
Bollywood comedy blockbuster: pee jokes and wholesome life values,30 January 2010,7.0,"Released around Christmas 2009 in over half a dozen countries '3 Idiots' , reportedly the highest grossing Bollywood movie of all time, earned $70 million worldwide within 18 days of entering theaters. It was also officially released early to YouTube, another first. In the US, where it's being being shown at AMC/Regal theaters, it made $5.5 million in its first 17 days, the highest US take for a Bollywood import.So what is this paragon? No 'Slumdog,' it's much more a standard commercial Indian film product. That means it's long, it's got tears, laughter, excitement, music and dance, and homilies about work and family. It's got romance, a beautiful girl who finds the hero in the end, and it's got running pee and fart and bum jokes. The screenplay of '3 Idiots' is drawn from Chetan Bhagat's 2004 bestseller Five Point Someone, a novel initially published in English and later reissued in Hindi. Bhagat's novel deals with the college exam angst and romance issues of three student buddies. But the film goes further afield, including childbirth during a blackout due to a monsoon flood, travels through gorgeous mountain landscapes of Ladakh seen from the air, trips back and forth over the period of a decade, one marvelous scene when a professor's mass of equations and symbols float off the blackboard up into the lecture hall, caressing the students. There are several full-dress Bollywood song-and-dance numbers, one in a hospital. The bright-colored cinematography is pleasant to look at. '3 Idiots' is virtually an epic of shared coming-of-age experiences with wholesome messages. These are: be true to yourself, live your dream. Be positive: the hero's mantra is ""Aal izz well."" Don't cheat -- unless you have to in a good cause. Don't rely on memorizing stuff; think for yourself. Avoid obsessing about the price and value of things. Remember where you came from. Remember your friends. The pressures of school in India where it may be the only way out of poverty are made clear, including the high incidence of suicide among students.And learn Hindi. There's a sequence when a nerdy materialist who lived abroad and didn't study it much is chosen to give a public address in a high-falutin literary form of the language, ending up with some lines in Sanscrit, which he's even more ignorant of. The buddies inject naughty substitute homonyms like the equivalent of ""screw"" for ""serve"" and he becomes a laughing stock.It's this materialistic memorizer bloke, Chatur Ramalingam (Omi Vaidya), who starts off the pre-title sequence by calling Farhan Qureshi (R. Madhavan) to say he's located their engineering school pal ""Rancho"" (Aamir Khan) who disappeared after graduation. Farhan has to take the annoying and materialistic Chatur along as he rounds up best buddy Raju Rastogi (Sharman Joshi) to drive from New Delhi up to the mountain town of Shimla to find Rahcho, the pal who influenced and inspired them so much. Much of the film consists of flashbacks along the trip of all the many incidents that happened in engineering school, many involving the annoying and sadistic school principal Viru Sahastrabuddhe (Boman Irani), AKA ""Virus,"" who has a beautiful daughter, Pia (Kareena Kapoor).The mercurial and diminutive Khan is so talented he gets away with playing Rancho as a student even though he's forty-something. Rancho is a compelling character: he's the inspiration, the catalyst a young person needs to move beyond his origins and live his dreams. Farhan is from a middle class family and has a huge talent for nature photography; his dad has pushed him toward engineering but he hates it. Raju comes from a dirt poor family -- images of his sick father, unmarried sister, and failing mom are in old-movie black and white -- and the way the family's future is resting on his engineering degree so terrifies him that he continually panics and fails the school tests. But he's a tremendously decent, soulful fellow whose rigorous honesty ultimately wins over potential employers. Rancho, whose origins are as obscure as his brilliance is evident, bows to no one and gets away with all kinds of infringements of the rules because or his inventive mind and fundamental decency.This summary barely scratches the surface. '3 Idiots' moves with precipitous speed through a dizzying array of incidents. A puzzling surprise comes just before the mid-way ""Interval."" And I said it was long. With that ""Interval,"" the movie keeps you in the theater for three full hours. That's a lot of Hindi, and only a little English. But this feels like a cleansing, warm bath after Judd Apatow and Eddie Murphy. This is good entertainment, and it's neither mindless nor nasty. But is it art? Is it groundbreaking? No, one couldn't say that. It's just a breath of good humor and good sense from a more innocent place."
Over-hyped Movie. Good fun for half the way,29 December 2009,7.0,"I watched this movie yesterday with my family. To begin with, I quite liked the concept about engineering college and the pressures. There were a lot of funny scenes which had the audience in splits. The comic timing of all the actors Amir, Sharman Madhavan and Boman Irani was really good. Chatur is just remarkable, what a launch for him. And when I came out at the interval i was pretty happy. I thought the film would continue in the same way in the second half.But the second half was too filmy. I mean what was Javed Jaffry s character doing in the film? His character was most confusing and unbelievable. I felt that the romantic angle was totally unnecessary and a bit forced as if just introduced to put some masala in the flick. Had the writers stuck to the basic plot about fun in college and avoided romantic side-angles, it would have been more crisp and slick.I thought the film would focus also on all the fun in other years, college fests labs etc. But they missed out on all that. And, the pregnancy scene could have been avoided. That was too ""filmy"". But otherwise, good story with a nice social message about the lopsided educational system in India. Hope some teachers and people involved in the education industry watch this movie and try to do something to correct our outdated, one-sided education system.There is another thing that stands out in this movie- the cinematography. whether its the college ambiance at IIM Bangalore or Shimla or Ladakh etc. has been nicely captured. Music is also good and keeps you entertained.That said and done, this movie is just an entertainer.Just leave your brains at home while watching this, especially the in the second half."
Amazing & Inspiring! One of the Best!,1 October 2014,1.0,"In my opinion, ""3 Idiots"" is one of the best films that I have ever watched. The directing was unique. The acting was outstanding and very natural. The cinematography was very clean and smooth. The story was amazing and inspiring. The musical parts are fantastic. For me, it is a perfect film. I liked every thing about it. The TRT was approximately 3 hours, yet every seconds and minutes of it was perfection. At first I thought it was just like the same ""common"" type of comedy film. But I was wrong, it was different. It was unique in many ways. The mixture, chemistry and transitions of comedy and drama of this film was done perfectly. This is the kind of film that all people should watch. This is the kind of film that will teach you a lot of moral lessons in life. This film will help enlighten people and I promise to all that this film will change your life."
ALL TIME FAVE COMEDY DRAMA MOVIE.,31 March 2019,1.0,"A heartfelt movie that gives many social lessons. Watching this movie from start to finish feels like experiencing an entire journey along with these characters all the way. It makes u have a good and fun time as well making u think. I watched it 100 times already and u will still like it. Funny, inspiring, emotional, teaches many lessons, tells how to live!!! BRAVO!! 🏅"
Very joyful movie !,4 December 2012,10.0,"I watched it finally on DVD.The film is very good in every sense It's players , dances , winding key was too perfect You can laugh and cry in this film the film is entertaining ,feeling and meaningful There is perfect an Indian dance such as in every Indian film.Story Two friends Raju Rastogi(Sharman Joshi) and Farhan Qureshi(R.Madhavan) embark on a quest for a lost buddy Rancho(Aamir Khan). On this journey, they encounter a long forgotten bet, a wedding they must crash, and a funeral that goes impossibly out of control.I loved every moment of this movie. and I hope to watch a lot of future Indian movies like this.The movie is highly recommended to 'students' specifically."
Beautiful,7 September 2015,10.0,"I usually don't like movies from India. Specially because of cultural differences between west and east. However, this movie was different. The first half of movie had, indeed, a lot of Indian movie characteristics that made me feel the difference between hollywoodian movies and the bollywoodian - I suppose there is where this movie came from - ones. Besides the funny parts - expected from a self described comedian movie - the movie was disappointing me... until it started the second part. This final part added the drama needed for a perfect movie: it showed us real human problems. Even more: it showed how to solve it. All in a funny way. The main problem of the movie was: should we follow our heart to do what we like in our professional choice or just do what our parents ""suggests""? Other secundary problems - but not less important - were showed as well and all the adventure to solve it made the movie simply beautiful. Highly recommended."
Old wine in a new bottle kinda movie..disappointing and below average.,17 January 2010,8.0,"I just managed to catch this movie on TV today and I must say that I have never seen a more disappointing and old wine in a new bottle kinda movie. Lets face it, its a complete blend of Dil Chahta Hai, Rang De Basanti, Munnabhai MBBS..and other lesser known college dramas. The message is way too out-and-out..it could've been subtle, lined with situations carefully and intelligently weaved into the plot. 40 plus actors playing college kids is blasphemous! Stereotypical character development, average acting, old timer jokes..it just doesn't fit. The movie couldn't raise my interest even a bit. And I'd make a special mention of the wedding scene, reminded me of Aamir's Dil Hai Ke Manta Nahi. Its just one of those typical Bollywood mix 'n' match flicks with absolutely no soul. I really don't understand the hype and hoopla about it. Below average."
My favorite movie of all time,20 September 2015,8.0,"This is the kind of movie that you can watch over and over again, yet feel like you've never watched it before. The use of comedic flavor and serious drama complement each other perfectly to develop the central theme of the movie (which applies to a lot of people studying in countries where rote memorization is the primary approach used to study). Omi Vaidya is the actor that I felt really stood out in this movie. Aamir Khan and the rest of the core actors did a wonderful job in their roles, but Vaidya presented the perfect impressions of someone who has been corrupted by the flawed educational systems of these Asian countries.As for the rest of the components, they were absolutely outstanding. Hats off to Hirani and Chopra for meticulously developing a very realistic script and conveying a strong, profound message at the end. I felt that the inclusion of some of the songs was unnecessary, but that's just my opinion. This movie does span almost 3 hours, but the 3 hours will pass by like water roaring down from a waterfall.Whenever you get a chance, watch this movie. Not only will you laugh and cry, but you will also be able to take back a very valuable life lesson.10+/10"
"Great Movie, 3 Hours Full of Emotions, Crying and Laughing",30 November 2013,8.0,"I have seen this movie last year. I had seen ""Like Stars on Earth"" before and I loved it too. As I know this one was similar, and as I really like Amir Khan's movies I decided to watch. I liked this one more than ""Like Stars on Earth"" I am a teacher and in this movie there are great messages for all teachers and especially for parents. Education is the most important thing to have a bright future. Not only for people, also for countries. ""3 Idiots"" show the importance of correct educational choices and how teachers and parents play a very important role. The movie gives that message in an entertaining way but also touch people's heart. Although the movie is about India and Indian educational system, so similar problems happen every corner of the world. After I watched this movie, I knew I would watch it again. I recommended this to my students and my friends. I was not able to watch this movie with my students but I watched it with some of my friends and whoever I watched with or I recommended, loved it."
Best 3 hours in many many years,25 August 2014,8.0,"Many movies I watch, I try to think of the positive in them so I can give a fair score. This movie, I feel happy scoring it a 10, because it is simply marvelous. I did not have to think of the good things in it, it is just Good.I recommend watching it non stop if you can allocate the three hours. Careful who you watch it with, you will cry many many times.I won't describe the movie for you, it touches on human character. You will love it no matter what.For the comedy part of it, you will simply laugh from happiness. How much better is that than laughing at artificially constructed jokes? Thank yous dearly whoever did this movie."
Must watch!,27 December 2009,8.0,"Just came home after watching 3 Idiots and I can't wait to go back to see the movie again. Absolutely fantastic movie which I believe is going to be one of the classics like Andaz Apna Apna was - an all time favorite movie you could watch any time and any number of times.Raju Hirani comes back with a masterpiece and it has perfection written all over it. Nice story, nice narration, superb acting and great direction. I was hoping the movie wasn't a remake of the book and was glad to see that the basic characters and storyline were picked up and everything else was original. The actors were very believable in their roles - not for once did they look any older than students barely out of their teens and blended really well into their characters. The movie keeps you so into itself and had so much to offer that when interval came, I started wondering what could they come up with for the second half but they came back with something even better!The story is of 3 guys - Aamir Khan as Rancho, Sherman Joshi as Raju and R. Madhavan as Farhan going through their 4 years in an engineering college and beyond. All throughout the movie they were their characters and not actors. The movies is beautifully presented and is a laugh riot and has some very emotional moments. It all fits together and you can totally relate to the characters whether or not you went through those 4 years of engineering college like I did. The storytelling is brilliant and it doesn't have second which I found boring or felt like forwarding.Music is nice - not great but it fits with the movie. The movie also has a message about the education system in India and is very true.10/10 :)"
"Excellent, deserves 9/10 for a Bollywood movie",24 December 2009,8.0,"Thoroughly enjoyed the movie, the college humor, the extremely well done dialogs, picturesque cinematography, nice and fluid flow storyline - in fact most of the movie.Only turnoffs were the over-Bollywoodisation out of the realm of the believable, overdoing gross scenes like repeated showing of male rumps/undies. Some director just don't know where to draw the line. Maybe a Farhan Akhtar was needed for a final editing touch :-)But the movie overall manages to fully entertain and keep you in splits or at times tears during the entire time. Would be a 9.999/10 without the turnoffs - exactly where it falls half a point below ""Dil Chahta Hain"", though personally it is funnier!Extremely well cast. Aamir manages to look younger than ""Rang De Basanti"" or any other recent movie - nice acting too from everyone! Even the LA based Omi Vaidya has done a great job in his first Bollywood movie, as a geeky irritant.Do not miss it for anything!!!"
Best Movie,26 December 2014,10.0,"The best movie I have ever seen in the history of Indian Cinema. best Comedy, Little bit romantic, Story line was very awesome. The best part is the actor of the film is Aamir Khan, who is best for it. The starting of the film till the end Really Amazing. If i still watch it, it'll make me laugh out loud. Aamir khan the only actor who made such great films in Bollywood. Lagaan, Faana, sarfarosh, Dhoom 3, 3 Idiots And not Pk. PK is also the greatest movie of all time The Sound track of 3 idiots is awesome. I would rate it 9.5/10 'cause it is such an amazing film that can't be describe in words :) Thank Yew for reading my review"
Another Good Venture from Hirani,28 December 2009,7.0,"Well, three idiots is adopted from ""5 point someone"" novel by Chetan Bhagat and has been shot in IIM B'lore campus. I must admit that Mr. Hirani has come up with another good venture after Munna Bhai and its sequel.3 idiots illustrates the experiences of college life of 3 engineering friends. Unlike usual college comedies, this movie presents a fresh perspective with a message. Pre-interval part is totally hilarious and I can bet the comedy would roll you all in your seats. Just like MunnaBhai(s), Mr. Hirani has sought to bring forward a message through this movie. Therefore, though some instances post interval might appear out of line (must say a bit un-realistic) but viewers would like the overall movie.Aamir, as one of the protagonist, has been phenomenal in this movie as a college going student. Sharman, Madhvan and Boman Irani have also made very good contributions in the movie. Kareena looks good but her role is limited. Direction is good and the movie is set in the backdrop of Delhi.Its certainly worth one time watch.Hope you all enjoy this movie.Regards, MaDdyMacD"
Draggy Movie,1 January 2010,7.0,"Thankfully I drank coffee during the movie but ran out of m&m chocolates and was desperate to pass the time quicklyTo me a movie is an escapism from reality. I want to be thrilled and entertained. But '3 idiots' was reminding me of the reality and stating the obvious philosophies. It was predictable. Everything was so nice and cheesy. Oh hug me I hug you bullshits repeated over and over again. I love nice people and nice things happening BUT THATS IN REALITY. In the movie I wanted something different......End of the day, I had a sense of accomplishment for sitting through the entire movie."
The best Indian movie I've ever watched!,25 February 2018,2.0,"The review title said it all. Yeah, it's the best Indian movie of all time. It's totally great. The actors are great. The music, the actings and everything is great. It totally shows the education system of our country, Myanmar. That's why i love it. The movie shows the University life is fun and not stressed. A great film to spend your free time. 
As for me, I don't even remember how many times I've watched this movie. If you are searching for a great Indian movie, watch this one. Spending time in this film is totally worth it."
Really good,6 January 2020,2.0,"I remember watching this after me, my brother and my dad went to a video rental store (When they still existed) and we were picking a movie and we ended up with this one. We didn't really check the name properly and when we came home we felt like ""3 idiots"".Turns out that this movie was really good and we had a great evening watching it."
"Story, Acting, Drama - This film has it all",15 July 2022,9.0,"I love that it captures some harsh truth's about the Indian education system but manages to tell it through a hilarious epic story of these three friends (and the love interest, of course).I watched this film in theatres many years ago and it has remained my favourite Bollywood film of all time - thirteen years later.It is funny, dramatic, and captivating - and I have watched this film more times than I can count. Considering the length of the film, that's saying something."
Good,20 May 2022,9.0,Best movie.its one of the greatest movie you will ever see in your life. 100% movie.please watch it.It's amazing things. One of The best 5 movie in movie.
Not all is well.,16 November 2020,10.0,"This film is a mess. It mixed past with present time to tell a story. They completely ignore the most important questions like why Rancho has not contacted his friends in all these years, also why was Pia going marry ""ass"" again if she was proved that he's not worth it. Basicly this film completely ignores what the characters learned in the past and makes them do same mistakes only for the finale of the film for them to make the right choices again. Also this film likes to show many serious issues of the real world but then the next second it puts a terrible joke, so I could not take this film seriously at all. It's such a mess. It had many great ideas, the storyline is great, but it's just such a mess, it tries to mixes multiple genres at the same time which does not help."
One of the best film.....,28 September 2021,10.0,"Most of them don't live up to their hype, 3 idiots however deserves to be on that list 100%. This film has everything from a diverse cast, to a realistic respectful romance, to accurate and emotional portrayal of suicide and burdens parents put on their children to a well written strong and funny female character and last but not least an amazingly written main character who is played fantastically well. I had not heard of this film but am so I glad i found it! I laughed, I cried, I was utterly confused and i will not be forgetting this film anytime soon. To anyone who has not seen this film GO AND WATCH IT! You won't regret it."
It's good in parts but Okay as a whole.,20 September 2014,10.0,"It's good in parts but Okay as a whole. Aamir Khan this time comes up as an engineering student and does it not so convincingly. He seemed to have been through college not once but many times over, as he started telling 'Say your heart All is Well and things will fall into place'.The movie is about giving freedom to kids and a message to parents, let them be what they want to be do not enforce things on them. This is conveyed in a light sense and in a comical way. Yet, at times it becomes preachy, like the confrontation of Rancho with Virus where Rancho says 'Yeh Marks mere ko samajh aaye hi nahi' and yet not at many other times. It is a parody of itself take the black and white scenes of Raju's family or the scene of Chatur Lingam where he says that after 5 years lets see who will be where. But the good moments are far and only between as a few drizzles in a tropic summer.The cinematography is good only in parts. Like aerial shots of Shimla road and Ladakh scenes otherwise it was just good. The art designing is commendable with the look of college, hostel and other things done well. The editing was not precise as I thought there are lot of things that could have been cut out like the pregnancy sequence in climax. The casting was not apt except Boman Irani as Principal, Chatur Lingam guy the others were clearly not apt. The 3 main protagonists and the heroine were clearly a misfit as none seemed to be students. Acting was average as nothing was so great and so original as if it was never seen. Chatur Lingam was the silver lightning in the otherwise dry acting. Also to mention is Boman Irani as principal.The writing was mediocre as their previous ones were well written and witty Munnabhai movies. And this was an adaptation of Five Point Someone having read that, I can say that the whole backdrop and the characters and only a few situations were picked but the point that was told was different from the book. That book is much worse than this movie. I am not detailing any instances as mostly, I found them silly and stupid.And in parts, hardly a couple, the originality came out. The speech by Chatur Lingam is the saving grace otherwise it was merely pathetic but such instances took it to at least average level.All is surely not well and it's strictly Average - 2/5."
Awesome movie,30 August 2021,10.0,Movie with best story and drama. All the actors performed very well.
Wonderful,25 November 2021,10.0,"The structure of the film is absolutely wonderful. It teaches a lot of things for youngsters. It teaches to handle things calmly, thing practically. Overall its 10/10 for me."
Love the Movie,21 July 2021,10.0,This one was the best movie I would like to say. I love it.
what an amazing feelgood movie,19 February 2022,9.0,"What a wonderful time for me, to discover Bollywood cinema. This movie will open your heart. I'm stunned at how effortlessly the movie jumps from silly comedy to serious tragedy. ""3 Idiots"" always remains tasteful, even though the Idiots do some really idiotic things. And when it's funny, it is really laugh-out-lound-funny.Why is ""3 Idiots"" so special? Because it grips you completely. It is so colourful and beautifully filmed, the storytelling is really captivating and unusual. I loved the musical bits here and there. The characters are lovable and hilarious (Rancho, The professor at ICE, Silencer). The cliches somehow seem fresh (escaping the wedding with the bride). But more than this, it has a really powerful message about love, true friendship, family and dreams.I asked a waiter at an Indian restaurant to recommend me an Indian movie and he wrote this and 2 other names on a piece of paper. Really happy i saw this movie. It will stay with me."
One of the best movies ever made in the history of Indian cinema,24 December 2009,9.0,"AK and rajkumar hirani has changed the face on Hindi cinema in this millennium and century. after chal chalein, released this year, 3 idiots is another movie which dealt with the education system, students committing suicide after the results are announced and parents forcing on the students to fulfill their dreams. This movie will be an eye opener to the educationists and parents and I hope they will ask their children's to listen to their hearts and choose their career.I was always against the education system of RAATA culture.RDB team is back. AK is the emperor of the Indian cinema. He did the hat rick by releasing his movie in the December 21st December 2007 taare zameen par, 25th December 2008 ghajini, 25th December 2009 3 idiots.TZP blockbuster, ghajini all time blockbuster and 3 idiots will sure become the blockbuster. right from lagaan till 3 idiots gave consecutively 8 hits. mind blowing and first of its kind in the whole world and his name should be placed in the Guinness book of world record.Rest of the cast did excellent, good, likable work and gave their best.rajkumar hirani like always gave 100 percent and did mind blowing job international directorrating: 5 out of 5"
Very very good ...,21 January 2022,10.0,"This movie is a masterstroke that rivals 2021's 83, but falls just short. Even so, it is a very humorous and heartwarming tale that features an ALL STAR ensemble cast, incredible musical numbers/dance choreography, and elite level script writing. Definitely watch this over its cheap Spanish counterpart/ripoff ""3 Idiotas"", possibly the worst movie ever to be conceived by man. Would highly recommend. Aal izz well !!!!!!9/10
-Rajesh P."
The most meaningful goofy movie.,1 November 2020,10.0,"Personal Rating: 7/10I want to keep this review brief, unlike the movie. I tease... though it does have a runtime of 2hr 50mins. However, that time passes by quickly, filled by a series of ""mini"" movies contributing to the overarching storyline of this film. But that's all beside the point.I went into this movie having not seen much Bollywood before, and thinking this was a twist on the 3 stooges. Boy was I in for a rollercoaster. I could tackle this movie as I usually do, dialogue, cinematography, set design, acting, and quality. If I did that, however, this movie would have a much lower rating. If I based my score off of how many people peed on a wall though... I want to acknowledge that this movie is old, many of the cuts and transitions are cheesy to the western world, most storylines were just there for the surprise, and some of the dialogue... ""not it chief.""But,that's not this movie. If you go in expecting Christopher Nolan you will surely leave disappointed. What makes this movie worth watching in my opinion, are the heavy topics, themes, that it covers in a comedic yet straightforward, not pulling punches, way. I don't want to give any spoilers but to name a view of the themes, the robotic flawed nature of the educational system, the issue of suicide caused by stress, parents pushing their dreams on their children, and pursuing things that make you happy. Just by that alone, Woah, this movie is gold. And the comedy, it's fun, keeps it a very enjoyable watch!Major props to the Indian filmmaking culture for making this gem.""All is well!"""
BEST INDIAN FILM EVER MADE,18 August 2023,6.0,"Three Idiots is a groundbreaking Bollywood hit that was released ahead of its time. This film is a comedy with great acting, unique characters, a complex plot, and, most importantly, a very inspiring film about choosing the correct route in life.The film's makers depicted some breathtaking views of Ladakh's rugged environment. These sequences were captured using a variety of camera angles, including high angle, crane, and parallax views. These bright images were cleverly employed to suggest that a pleasant and exciting event was on the way. I thought the video was highly informative in the manner it seeks to raise awareness and educate viewers about the rising danger of suicides in India's school system. The tone of the picture shifts quickly from joyful to sorrowful to funny, and so on. As a result, the picture became more exciting since I was continually on the edge of my seat, waiting to see what intriguing incident would unfold. I used to believe that all Bollywood films were low-budget and had bad performers, but I've since learned that some of their actors are very convincing, even by Hollywood standards! These acting talents have inspired me to watch more Bollywood films since they have shown me how exceptional they can be.Thank you."
Superb,8 July 2021,9.0,One of the best Bollywood movies ever . Every actor was good in their roles and the director have one a good job .
A Must Watch Movie,11 June 2021,9.0,3 Idiots is an awesome movie. Very relatable to all the students out of the world. Just loved it.😘😊
a good movie,21 December 2021,10.0,"3 Idiots is a comedy and inspirational film directed by Rajkumar Hirani. This film is based on our Indian educational system which pressurizes the students and has an obsession for high grades. Aamir Khan as Rancho plays the role of a very bright student who motivates his friends pursue their passion and make a career out of it. R. Madhavan as Farhan who wants to become a wildlife photographer but was forced to pursue engineering because of his strict father.Sharman Joshi as Raju who is pursuing engineering with the goal of getting his family out of extreme poverty. Boman Irani as virus who plays the role of a strict college director who is highly competitive. Kareena Kapoor as Pia who plays the role of virus's daughter and falls in love with Aamir khan. The film goes very smooth. The film's first half includes ragging scene, confrontations with the professor, Chatur's speech and mournful meal at Raju's home. Overall the film depicts a very nice mingle of comedy, suspense and motivational. All the actors and co-actors done a commendable job. The music of the film was very soothing. Some of the scenes are really emotional. Overall rating is excellent."
Not too well,20 November 2011,10.0,"I expected the world out of this movie. Aamir Khan is Only a half decent actor, but Rajkumar Hirani is the man behind the Munnabhai Series, two of the best films in the history of Hindi cinema. But how he disappoints!!! The problems with the movie are the fact that it is too long, has no idea what it is trying to preach. But the big big problem being the fact that it is so so unfunny. Really. The Munnabhai films made you smile and chuckle in almost every scene, but there is such a lack of genuinity in this film, that it gets very hard to do the same here. Maybe it is the poor acting skills, maybe it is the fact that Aamir Khan cannot carry the film well at all, I dunno. Mostly, it must have been my expectations I guess. NOTHING iz well here, don't even bother easting precious time on this. Wish I could rate this even lower, like a negative, but alas...."
Gem of a film,27 July 2022,10.0,"Would recommend to everyone. Inspirational, funny, romantic, and very applicable in todays society. It ticks all the boxes and is far better than any western movie I've seen."
All is well,9 October 2019,10.0,"It may be too long and corny at times, but it is nonetheless a funny, well acted and emotionally resonant movie with a good message.
All is well."
Couldn't let go of my couch and popcorn,3 April 2022,9.0,"3 Idiots is a 2009 Bollywood coming-of-age Dramedy movie, it's one of the best Bollywood movies until now. This movie is funny and heartfelt, it can be as dramatic as it's comedic, both equally effective, it also contains a little bit of romance so it makes it more exciting. This movie tells about the bads and goods of the education system in a university. It pressurizes the students and does not allow them to choose their destination by their own wish, in a harsh way. But in the other perspective, it also shows the brighter side of the friendship, how one can motivate and stand by his friend's side.Every single character was so well developed and had a role in that film which really affects the narrative. Every performance was top-notch. Seeing so many jokes the film uses, the possibility of getting the jokes too cheesy was high, but none did. The film balances its emotions so perfectly, I even shed a few tears in some places. Some tears of laughter, some tears of emotional damage.My favorite scene is when Rancho helps Mona give birth and for me, that scene is amazing because Rancho is not a doctor, but only with instructions through a video call from Pia, he can make it. He didn't just deliver Mona's baby, but built a vacuum extractor out of a vacuum cleaner and spare parts, to help the birth. Also, the scene when they met Rancho again. That was a very satisfying scene because they get to meet again after quite a long time. There we can see how Pia is so in love with Rancho that she ran away from her wedding just to search for Rancho. The funniest part is when Chatur found out that Rancho is Mr. Wangdu."
LOVE IT.,5 September 2021,9.0,"An inspiration for us engineers. A great movie of perseverance and to believe that ""Aal Iz Weell"" :D."
Hits hard and fast,6 November 2021,6.0,"I did not expect to get ""rocked on my chin"" so badly in this film. It has a pace as frenetic as MM: Fury Road, but, somehow, this rapid pace never interferes witb the poignant elements in the film. I suppose (one of the main motifs in the film) that the film moves through both happy and truly depressing/scarring moments alike is to try to mimic life; the happy moments are as brief as the awful moments, so just keep moving forward.From memory, the film reminds me of Dead Poets Society (which I find overly pretentious), but this film is done in a significantly more heartfelt and entertaining way.The characters are real, engrossing, and-often-hilarious. And the kinetic energy of some of the dance numbers is reminiscent of classics such as Singing in the Rain, etc.For various reasons, especially in the darker moments of this film, this is a film I needed to experience right now in this particular moment of my life. Certainly, the film's messages are most relatable to those under 30/35 (in actuality quite a few years younger). Regardless, from cinematography to character development to brilliant mastery of pace, this is a masterpiece."
Superb Movie,15 September 2021,6.0,I think all cinephile should watch this movie.....it's amazing.
3 hours too long,12 August 2011,10.0,"I rented this movie largely because of my love for Aamir and the rave reviews on here but in the event it was a disappointment.The film is crude and vulgar in parts. This is something I did not expect from Bollywood. I don't appreciate fart gags in UK/US movies and I certainly didn't like them here.Having 40-odd year old guys playing 18 year old students was somehow more ridiculous than normal --even for a Bollywood movie where, lets face it, reality is the least consideration.But what this film really confirmed to me was that Aamir is always surrounded by second rate actors. The frumpy girlfriend with glasses was as dreary as his two student buddies. There is no one to compete with him here. Other than Dil Chahta Hai, I've never seen him act in an ensemble. For the most part it is the Aamir show all the way. Yes, he's a fabulous actor but having him take center stage with zero competition does him no favors and makes for a boring 3 hours.Nope, sorry. I found the film a bore and I expected better."
comedy movie with message,30 August 2016,10.0,"The film is a laugh riot, despite being high on fundas. Certain sequences almost have you rolling in the aisle, like the ragging sequence, Omi's speech, the three some's wedding crasher sequence, their mournful meal with Raju's mournful mum and Rancho's sundry demos to prove how Kareena has chosen the wrong guy for herself. Add to this, the strong emotional core of the film that makes gentle tugs, now and then, at your guts, and you have an almost perfect score. Hirani carries forward his simplistic 'humanism alone works' philosophy of the Lage Raho Munnabhai series in 3 Idiots too, making it a warm and vivacious signature tune to 2009. The second half of the film does falter in parts, specially the child birth sequence, but it doesn't take long for the film to jump back on track. Aamir does it again. what a movie .from start to the end, hilarious moments.screenplay is fantastic. full on comedy and yet it never looses its heart. pulls off a 22 year old character with brilliance. never for once you feel you are watching. music looks OK"
This movie is an anomaly in the top 250 list,27 April 2020,6.0,This review is specifically for folks who are watching the 250 list. This movie doesn't deserve to be there. There is nothing special about the movie. You have been warned.
Bland,15 July 2020,6.0,"I really don't understand what's so great about this movie. The story, the plot, the characters, everything about it is very basic drama, with some cringe 'elementary school' comedy"
Good content,7 January 2022,4.0,Absolutely loved it. All is well. Motivates me to continue to have hope that all things are possible and with God on my side I have enough faith to believe that all is definitely well. Will ensure my kids watch this in future.
Best insipiration movie,8 May 2022,4.0,This movie is fabulous 👌 i watch this movie 100 time but whenever i watch this i can't stop laughing very good creation 😄 great acting by sharvan and amir khan and also r. Madhvan.
One of the best Bollywood movie of all time,20 June 2021,10.0,"This film is one of the unique film in the history of Bollywood. The execution of the story, shifting between past and present is really good. Even this film is comedy type, still I think you will learn many things from it.The story is about a college life of three idiots. Three friends have different dreams, financial support, culture but they are still connected by somehow which is amazing.I definitely recommend this movie to every college student. You not only feel entertaining but also able to learn many things from it, Thank you."
Movie Review,6 June 2022,9.0,One of my favorite movie. I saw it many many time. This movie give me different kind of feelings. This movie inspire me to learn any things by deeply.
